CODIGO5;DESCRICAO5;UN5;CODNCM5
'0002634;'CHAVE PHILLIPS 1/4X4 TRAMONTINA(E) -  REF 41505/030;UN;'82054000
'0002635;'CHAVE PHILLIPS 1/4X5 TRAMONTINA(E) -  REF 41505/029;UN;'82054000
'0002636;'CHAVE PHILLIPS 1/4X6 TRAMONTINA(E) -  REF 41505/031;CX;'82054000
'0002637;'MATSUDA FOS 160 S 25 KG;SC;'23099090
'0002638;'MATSUDA TOP BEZERRO 30KG;SC;'23099090
'0002639;'MATSUDA FOS LEITE 100% 25 KG;SC;'23099090
'0002640;'MATSUDA FOS REPRODUCAO 80% 30 KG;SC;'23099090
'0002641;'MATSUDA FOS CRIA 80% 30 KG;SC;'23099090
'0002642;'MATSUDA FOS RECRIA  60% 30KG;SC;'23099090
'0002643;'MATSUDA FOS BOI  40% 30 KG;SC;'23099090
'0002644;'MATSUDA PEIXE 28% 8-10MM 25 KG;SC;'23099090
'0002645;'MATSUDA PEIXE  ALEVINOS VITAFISF  36% 2MM 25 KG;SC;'23099090
'0002646;'MATSUDA PEIXE32% 4MM 25 KG;SC;'23099090
'0002647;'CREATINA 2 KG - UN;UN;'23099090
'0002648;'ALL ATACK 5 L;UN;'38089993
'0002649;'SULFAMICINA 1L;FR;'30042099
'0002650;'TURBOVIT-B12 20 ML;UN;'30045030
'0002651;'TETRA-MICINA 100ML;UN;'30042099
'0002652;'DETTOVET 5 ML;UN;'30049059
'0002653;'AMOX LA 100 ML;UN;'30041012
'0002654;ROLO MANGUEIRA CORRUGADA;RL;'39172300
'0002655;'BROCA DE 7 00MM A 10 00MM;UN;'82075011
'0002656;'BROCA 10 00 MM ACO;UN;'73261900
'0002657;'MUCOMUCIL XAROPE 500ML (1X12) - UN;UN;'30049099
'0002658;'GELO PAN 100GR (1X24) - UN;UN;'30049099
'0002659;'ALIMENTADOR P/ BEZERRO MB1 4LT;UN;'84361000
'0002660;BICO MILKBAR COR PRETO SOLTO;UN;'84369900
'0002661;'DOBRADICA GALV 2.1/2 PAR SCHILD;UN;'83021000
'0002662;'DOBRADICA GALV 3 PAR SCHILD;UN;'83021000
'0002663;'INTERRUPT SIMPLES EXT ILUMI  -  REF 1755;UN;'85362000
'0002664;'PINO 3 SAIDAS 2P+T 10A ILUMI  -  REF 12250;UN;'85369090
'0002665;'PINO FEMEA 20A  3 SAIDAS;UN;'85369090
'0002666;'PINO FEMEA 10A;UN;'85362000
'0002667;'PINO FEMEA 2P+T 10A;UN;'85369090
'0002668;'PINO MACHO 10A;UN;'85366990
'0002669;'PINO MACHO 20A;UN;'84339010
'0002670;'PORTA CADEADO GALV 3.1/2 SILVANA  -  REF 300;CX;'83021000
'0002671;'TOMADA EXTERNA 10A;UN;'85366910
'0002672;'TRINCO/FERROLHO GALV CHATO 5 PORTA CAD METALDAVI;CX;'83014000
'0002673;'GANCHO J GALV COMPLETO 240MM WSM(E) -  REF 2050001;PCT;'73181300
'0002674;'BIO HF JCR 1LT - UN;FR;'23099090
'0002675;JUNTA DA TAMPA DO TARRO WF GRANDE;UN;'84349000
'0002676;'ANEL DE VEDACAO DO DEP. VACUO SULINOX 765;UN;'84349000
'0002677;ACRILICO DO LAVADOR TIPO WF;UN;'84349000
'0002678;'DECAMIN B INJETAVEL 200ML *;FR;'30045090
'0002679;'ALICATE REBITADOR OPER N  - 6626;UN;'82055900
'0002680;'ALICATE DE BICO 6 THOMP  - 2;UN;'82032010
'0002681;'EFFIPRO BOVIS  POUR ON 05LTS;UN;'38089199
'0002682;VALVULA DO BEBEDOURO PENDULAR;UN;'39172100
'0002683;'BIOLINE 500ML;UN;'38089119
'0002684;REDE PARA FENO;UN;'90183219
'0002685;BAIXEIRO;PC;'42010090
'0002686;COALHEIRA;UN;'42010010
'0002687;ESPORA;UN;'44219900
'0002688;'BOIA CX.DAGUA 1 V.TOTAL MIX;UN;'90178010
'0002689;'CONJUNTO BTM/BSF AM GRAVADO(235354-01)NUM DE 1 ATE 350 (1X);CX;'39269090
'0002690;'VACINA CLOSTRISAN 20DS 100ML;FR;'30024290
'0002691;'MECTIMAX 3 15% GOLD INJX1000ML;UN;'30049059
'0002692;'ROLO MANGUEIRA CONDUITE 3/4  LARANJADA;UN;'84339010
'0002693;'PROVERMIN PO 20GR DISPLAY C/50UND;UN;'30049062
'0002694;'PEDRA AFIAR ALUMINA DUPLA FACE 8";UN;'68043000
'0002695;'CHAVE INGLESA CROMADA 10" LEAL;UN;'82041200
'0002696;'ALICATE CORTE DIAG 6" CARBONO;UN;'82032010
'0002697;SERRA COPO;UN;'82029990
'0002698;'LONA CARRET 3X3;UN;'90178010
'0002699;'LONA CARRET 4X5;UN;'39269090
'0002700;TESOURA TRAM. USO GERAL;UN;'82130000
'0002701;PLANTADEIRA ADUBADEIRA KRUPP;UN;'82019000
'0002702;'RESIST.CH.LOR.BB/ULT.127X5500W;UN;'85168010
'0002703;'LESMICIDA  50GR;UN;'38089199
'0002704;'REGISTRO SOLD 50 MM MARROM;PT;'84818095
'0002705;'CIOTON 50 ML;UN;'30043991
'0002706;'SERINGA  AUTOMATICA  30ML;UN;'90330000
'0002707;'MATSUDA FOS EMBRYO 30 KG;SC;'23099090
'0002708;'MATSUDA PEIXE 28% 10-12MM 25 KG;SC;'23099090
'0002709;'CHORULON 5000 UI UN *;FR;'30043912
'0002710;JUNTA DO PULSADOR WESTFALIA;UN;'84349000
'0002711;'LONA 12M FLEX SILON CAIXA NORTENE;UN;'39173290
'0002712;'INSETICIDA VOREL 400ML;CX;'38089119
'0002713;'LANTERNA RECAR 04 LEDS BIV PANDALUX  -  REF HF01;UN;'85131010
'0002714;'PULVEX POUR-ON 1 X 1ML;UN;'38089192
'0002715;'BRINCO MOSQUICIDA NA MOSCA C/20UN;UN;'38089199
'0002716;'ADUBO 10-10-10 500GR;SC;'31052000
'0002717;CABRESTO FITA P/CAVALO FERRO;UN;'42010090
'0002718;ASSENTO DO PULSADOR (CACHIMBO) UNIVERSAL;UN;'84349000
'0002719;'PASSADOR 50MM;UN;'84349000
'0002720;SUPORTE DE FIXACAO DO COLETOR CLASSICO (PLAST;UN;'84349000
'0002721;ANEL DE VEDACAO DO ACOPLAMENTO DO PULSADOR WF;UN;'84349000
'0002722;'PASSADOR 32MM;UN;'84349000
'0002723;'SUPL.GUABIPHOS OVINOS 20KG;SC;'23099090
'0002724;'ARAME REC.METALGRAMPO 12 4X5KG;UN;'72171090
'0002725;VASSOURAO CABO ALUMINIO;UN;'96031000
'0002726;'ATIVE A.D.E.250ML;UN;'30045040
'0002727;'ATIVE A.D.E.50ML;UN;'30045040
'0002728;'INSEMAX POUR ON 1L;UN;'38089192
'0002729;'KIT DE REPARO PULSADOR PNEUMATICO IMPORTADO P80;UN;'84349000
'0002730;'LONA  COLORIDA 4MM3;MT;'39202019
'0002731;'POSILAC 325MG;UN;'30043911
'0002732;ASPERSOR HORTA FACIL;UN;'84248221
'0002733;'ASPERSOR P3 C/ROSCA  1/2;UN;'84248221
'0002734;'POLIVIN B12 INJ. 020ML;UN;'30045090
'0002735;'MATSUDA FOS VERAO ACABAMENTO 30KG;SC;'23099090
'0002736;'EQVALAN GOLD GEL 7 74GRS*;UN;'30049059
'0002737;'BALANCA ELETRON COZINHA MILLA(E) -  REF A3;UN;'84231000
'0002738;'GARRAFAO TERMICO 3 0L;UN;'39233090
'0002739;CANIVETE CB MADEIRA MEDIO;UN;'82119320
'0002740;'CANIVETE METAL MEDIO C/ PONTA 10206-22 *;UN;'90178010
'0002741;'CANIVETE ALUM/ ACRILICO GR. 2 PONT 10303-33 *;UN;'82119320
'0002742;'BAINHA P/ CANIVETE ARAGUARI GRANDE C/06;PC;'42029100
'0002743;'BAINHA P/ CANIVETE ARAGUARI MEDIO C/06;PC;'42029100
'0002744;CANIVETE ALUMINIO / GEL GRANDE;UN;'82055100
'0002745;'CONCHA 1KG;UN;'82159990
'0002746;HASTE DO EMBOLO PISTOLA  WALMUR;UN;'90330000
'0002747;BARRA DOSADORA PISTOLA WALMUR;UN;'90330000
'0002748;JOGO DE BORRACHA P/SERINGAS WALMUR;UN;'40169300
'0002749;BOTAO GRADUADOR DO EMBOLO PISTOLA WALMUR;UN;'90330000
'0002750;FITA P/PESAR GADO*;UN;'84239029
'0002751;'ANEL INTERNO COLETOR TIPO HCC BT9012;UN;'40169300
'0002752;'CORPO P90  REF W021506;UN;'84349000
'0002753;CONJUNTO TAMPA E ANEL INJETADO;UN;'39259090
'0002754;LANCA COM BICO GUARANY;UN;'84249090
'0002755;'REPARO PULV.GUARANY 5 L;UN;'84249090
'0002756;'ORGANEW PET PASTA 12G - UN;UN;'23099090
'0002757;'NEO TC 200G;UN;'30042099
'0002758;ENROGARD COMPRIMIDO;UN;'30049099
'0002759;'VACINA PROVIDEAN  REPRO 25 DOSE;UN;'30024290
'0002760;'BRACO CHUVEIRO ALUM 30CM ROLDPLAST;UN;'76090000
'0002761;'PE DE CABRA 3/4 X 60;UN;'82055900
'0002762;'CARBESON 250 ML;UN;'38089119
'0002763;'SUPREVIT SORO 500 ML;FR;'30039099
'0002764;'ACOPLAMENTO PARA TRANSFERIDOR WF C/ ROSCA 1;UN;'84349000
'0002765;'MASCARA  DESC. C/50;PCT;'63079010
'0002766;'ORDEMOVEL COM 1 CONJUNTO E TARRO;UN;'84341000
'0002767;'RACAO BOMGUY FILHOTES 20KG;SC;'23099010
'0002768;'RACAO ZUPPY PEQUENO PORTE 10.1KG;SC;'23099010
'0002769;'BOLA DE SILICONE 25MM;UN;'84349000
'0002770;'TRENA FIBRA  50M THOMPSON ABERTA;UN;'90178010
'0002771;'TRENA FIBRA  30M THOMPSON ABERTA;UN;'90178090
'0002772;'ENERLYTE PLUS SACHE 100G;UN;'23099090
'0002773;'MEGA EQUI 50 ML *;UN;'30043290
'0002774;'SILAGE SEAL 14 X100 M;UN;'39201099
'0002775;'UBERSEC SUS INTRAM X10ML;UN;'30042052
'0002776;'REVIPLUS X 50ML;UN;'30049099
'0002777;'ABRACADEIRA CANO 50MM ROSCA 3/4 CH;UN;'84349000
'0002778;'ENTRADA DO LEITE NO GARRAFAO 75MM (CANO 50MM);UN;'84349000
'0002779;'BOLA DE SILICONE 70MM(DIAMETRO);UN;'84349000
'0002780;'TRICLORSIL 500 G *;SH;'38089196
'0002781;'TRICLORSIL 20G*;UN;'38089196
'0002782;'PARAFUSO FRANCES 5/16X4 1/2 CISER;CX;'73181500
'0002783;'RACAO ZUPPY MEDIO E GRANDE PORTE 20KG;SC;'23099010
'0002784;'MATSUDA PRO SECA 30KG;SC;'23099090
'0002785;'VACINA BOVIGEM LEPTO 15DS;UN;'30021400
'0002786;ALICATE ELASTRADOR DE ACO P/OVINOS;UN;'90189099
'0002787;PORTA FRASCO PARA VACINADORES AUTOM DEMAPLAST;UN;'90330000
'0002788;'TE SOLD IRRIGA 50X25;UN;'84248221
'0002789;'SULFATO DE COBRE- 1KG;KG;'31049090
'0002790;'BICARBONATO DE SODIO 1KG;KG;'28363000
'0002791;'MATSUDA TOP MILK INICIAL 30 KG;SC;'23099090
'0002792;'ARAME GALVAN 22C/1KG;UN;'72172090
'0002793;'DOXITEC 100 MG 45X16COMP;PC;'30042099
'0002794;'DOXITEC 50MG 45X16COMP;UN;'30042099
'0002795;MATSUDA WINTER FOS RECRIA SECA;SC;'23099090
'0002796;MATSUDA TOP MILK REPRODUCAO;SC;'23099090
'0002797;MATSUDA TOP MILK BEZERRA;SC;'23099090
'0002798;'PLATINUM 1 LITRO;UN;'30049059
'0002799;'RACAO UNIAO AVES ENGORDA - 20 KG;SC;'23099010
'0002800;'RACAO UNIAO AVES POSTURA - 20 KG;SC;'23099010
'0002801;'RACAO UNIAO AVES CRESCIMENTO - 20 KG;SC;'23099010
'0002802;'RACAO UNIAO BEZERRO INICIAL - 40 KG;SC;'23099010
'0002803;'RACAO UNIAO HORSE 12 M - 40 KG;SC;'23099010
'0002804;'CETODINE 500ML;FR;'30041019
'0002805;'CETODINE 240ML;SH;'30039087
'0002806;'CORTISOL PET 12X20CP;FR;'30043210
'0002807;'RACAO BOMGUY FILHOTES 25KG -;SC;'23099010
'0002808;'CALMINEX 100G VET;UN;'30049037
'0002809;'AMINOMIX FT JCR POTROS 8 KG - UN;UN;'23099090
'0002810;'COLA COLABRAS BRASCOLA 200G;UN;'35061090
'0002811;'RACAO UNIAO UNICORTE 18 M- 40 KG;SC;'23099010
'0002812;'RACAO UNIAO UNISUINOS INICIAL - 40 KG;SC;'23099010
'0002813;'RACAO UNIAO UNISUINOS TERMINACAO - 40 KG;SC;'23099010
'0002814;'MILHO GRAO UNIAO - 25 KG;SC;'10059010
'0002815;'FARELO DE MILHO FINO UNIAO 40KG;SC;'23021000
'0002816;'FARELO DE TRIGO UNIAO 30KG;SC;'23023010
'0002817;'FARELO DE SOJA - 50 KG;SC;'23040090
'0002818;'FARELO DE MILHO GROSSO UNIAO 40KG;SC;'23021000
'0002819;'RANGER LA 3 5% 500 ML;UN;'30049059
'0002820;PINCA P/MANIPULACAO SEMEN;UN;'39269090
'0002821;'CHEMITRIL ORAL 10% 1L;UN;'30049067
'0002822;'SHAMPOO PET JUNIOR 5X1 500ML ANTI PULGA;UN;'33072090
'0002823;'REDUCAO MACHO X MACHO 3X2;PC;'84248229
'0002824;'LUVA DE UNIAO SOLD√VEL 50MM;UN;'84248221
'0002825;'LUVA DE UNI√O SOLD√VEL 75MM;UN;'84248229
'0002826;'DERIVACAO CRUZETA SAIDA FEMEA 2X2;PC;'84248229
'0002827;'RACAO ITAMBE LEITE 22% AP 40KG;SC;'23099020
'0002828;'RACAO ITAMBE LEITE 22% 40KG;SC;'23099010
'0002829;'RACAO UNIAO BEZERRO CRESCIMENTO - 40 KG;SC;'23099010
'0002830;'EFFIPRO BOVIS POUR ON  01LT;UN;'38089199
'0002831;'THION C SOL TOP X FR 1L;UN;'38089199
'0002832;'PINCEL 1/2;CX;'96034090
'0002833;'PINCEL 3/4;CX;'96034090
'0002834;'PINCEL 1;CX;'96034090
'0002835;'CHEMITRIL CP 150MG 20X10CP;UN;'30021400
'0002836;'CHEMITRIL CP 50MG 20X10CP;UN;'30049067
'0002837;'NAUSETRAT INJ 24X10ML;FR;'30049041
'0002838;'VAC POLY 10 BASICA (V10) 2ML CX C/10;CX;'30021400
'0002839;'ASPERSOR P4 C/ADAPTADOR P/MANGUEIRAS (6 UNIDADES);CJ;'84248221
'0002840;'FARELO DE ARROZ UNIAO 30 KG;SC;'23024000
'0002841;CONJ ORDENHA GMZ CPL C/TARRO;UN;'84341000
'0002842;'LONA PB 14 METROS;UN;'90178010
'0002843;CABO PICARETA TORNEADO;CX;'44170090
'0002844;'VACINA BRUCELOSE ANAVAC B19 15DS;AM;'30024290
'0002845;'FERRADURAS LUCK SEVEN CALA 3;PC;'73261900
'0002846;'FERRADURAS LUCK SEVEN CALA 4;PC;'73261900
'0002847;'FERRADURAS LUCK SEVEN CALA 5;PC;'73261900
'0002848;'BIGORNA STALL JACK VALLEY 56CM - 79551;PC;'82057000
'0002849;'GROSA BLACK MASTER - 1070 32102A;PC;'82031010
'0002850;'VACINA SUPRAVAC 10 DOSES;UN;'30024290
'0002851;MATSUDA LAC PARTO NA;SC;'23099090
'0002852;'JOELHO SOLD LR 90 20MMX1/2;UN;'39174090
'0002853;'RACAO ITAMBE PRE PARTO 40KG;SC;'23099090
'0002854;'ENXOFRE 1KG;KG;'25030090
'0002855;'RACAO UNIAO AVES INICIAL - 20 KG;SC;'23099010
'0002856;'VACINA STARVAC 20 DOSES;FR;'30024290
'0002857;'BEBEDOURO 2000 LTS;UN;'39269090
'0002858;'REGISTRO ESFERA SOLDAVEL 35MM IRRIGA;PC;'84818095
'0002859;'REGISTRO  UNIAO DENTADA 32 MM;PC;'84248221
'0002860;'REGULADOR DE VACUO MOLA PLASTCIO GMZ ROSCA 3;UN;'84349000
'0002861;'PALHETA BOMBA 300120/40/45;JG;'84349000
'0002862;COLEIRA SEDA;UN;'90178010
'0002863;COLEIRA DE GRANDE PORTE;UN;'90178010
'0002864;'COMEDOURO ALUMINIO 3000 ML;UN;'76169900
'0002865;'COMEDOURO ALUMINIO 2200 ML;UN;'76169900
'0002866;'COMEDOURO ALUMINIO 1400 ML;UN;'76169900
'0002867;COMEDOURO DUPLO;UN;'90178010
'0002868;'COMEDOURO PLASTICO 250 ML;UN;'90178010
'0002869;'COMEDOURO PLASTICO 2200 ML;UN;'90178010
'0002870;'COMEDOURO PLASTICO 1600;UN;'90178010
'0002871;'COMEDOURO PLASTICO 1100 ML;UN;'90178010
'0002872;GUIA PEITORAL;UN;'90178010
'0002873;PEITORAL PITBULL M;UN;'58061000
'0002874;PEITORAL PITBULL G;UN;'58061000
'0002875;'LATAO LEITE PLAST 30L HULK;UN;'39239090
'0002879;GUIA DO EIXO EXTERNO;UN;'39173290
'0002880;'PELO E DERME 1500 MG 30 CP;UN;'90178010
'0002881;'VIGANTOL ADE 500ML;FR;'30045090
'0002882;ELETRIFICADOR SENTINELA PLACA SOLAR;UN;'85437092
'0002883;'MILHO GRAO UNIAO 50 KG;SC;'10059010
'0002884;'MANGOTE 2";UN;'39173900
'0002885;'MANGOTE 1";UN;'39173900
'0002886;'MANGUEIRA TRANCADA 1/2;UN;'90178010
'0002887;'REGISTRO ESFERA IRRIGA ROSCAVEL DE 1 1/2;UN;'39174010
'0002888;HEMOLITAN BOOSTER JCR PASTA;FR;'30045040
'0002889;'HEMOFARM PET 125 ML;FR;'23099090
'0002890;'FLOXICLIN PET 50 MG;FR;'30049067
'0002891;'FLOXICLIN PET 150 MG;FR;'30049067
'0002892;'SPOT PLUS PET 1 5 ML;FR;'38089192
'0002893;'SPOT PLUS PET 3 ML;FR;'38089192
'0002894;'SPOT PLUS PET 6 ML;FR;'38089192
'0002895;'KINETOMAX 100 ML;FR;'30049067
'0002896;'KINETOMAX 100 ML;FR;'30041019
'0002897;'KELLDRIN SC25  30ML;FR;'30041019
'0002898;PROTEINADO ITAMBE PRO PASTO;SC;'23099010
'0002899;BLOQUEADO.....;FR;'30049043
'0002900;'PRO-CASCO 1 LITRO;FR;'30041019
'0002901;RATOEIRA ADESIVA PAPEL;UN;'35069900
'0002902;ROTOEIRA ADESIVA PAPEL;SC;'12149000
'0002903;'LUVA ROSCAVEL 2";UN;'39174090
'0002904;'BIGORNA 315 KG;UN;'90178010
'0002905;CABO GROSA;UN;'73261900
'0002906;'TUBO DEFOFO 150 PN60;MT;'39172100
'0002907;'ABRACADEIRA 100X1";UN;'84138100
'0002908;'CAP 100 MM SOLDAVEL;UN;'39172100
'0002909;'TUBO DE SUBIDA 1" X0 25 M;MT;'39172100
'0002910;'ADAPTADOR CURTO 100 X 4 ";UN;'90178010
'0002911;'ALIMENTADOR COLETIVO C/10BICOS;UN;'90178010
'0002912;'HIDRAT FRESH 1 KG;FR;'23099090
'0002913;'BUTORFIN 10ML;FR;'30049099
'0002914;'CHAVE COMBINADA 11MM;UN;'82041100
'0002915;'COLAR ELIZABETANO N∞10;UN;'39269090
'0002916;'BIOLINE 200 ML;VDR;'38089119
'0002917;CANIVETE CB MADEIRA GRANDE;UN;'90178010
'0002918;CINCERRO;UN;'90178010
'0002919;VACINA BIOFEL PCH;FR;'30041019
'0002920;CARRINHO DO PULSADOR;UN;'84349000
'0002921;'MAXIMO PULVERIZA«AO 20ML;FR;'30041019
'0002922;'CURACEF DUO 50 ML;FR;'30042059
'0002923;'TORQUES FOSCO 15" P/CASCO;UN;'90178010
'0002924;'CAIXA DE ISOPOR 0 8 LT;UN;'90178010
'0002925;'MAXIMO PULVERIZA«AO 1 L;VDR;'30049059
'0002926;PROBIOTICO VETNIL CAES/GATOS;FR;'30041019
'0002927;'TUBO EDUTOR 50 MM;MT;'39172100
'0002928;'DOXINEW 50 MG COMPRIMIDOS;FR;'30042099
'0002929;'DOXINEW 100 MG COMPRIMIDOS;FR;'30042099
'0002930;'DOXINEW 200 MG COMPRIMIDOS;FR;'30042099
'0002931;'KILL 5 LITROS;UN;'90178010
'0002932;'GRA 1 LITRO;UN;'90178010
'0002933;'SH QUALIFOOD 1 L;UN;'90178010
'0002934;'PREGO 17 X 27;UN;'73170090
'0002935;'REVERIN PLUS 50 ML;FR;'30041019
'0002936;'LUVA RED 125 X 100 IRRIGA AZUL;UN;'84138100
'0002937;'FININTOX 20KG;FR;'30044990
'0002938;'RACAO ZUPPY ADULTOS 15KG;SC;'23091000
'0002939;'INDIGEST 30 ML;FR;'30049039
'0002940;'PINCA KELLY SERRILHADA CURVA 18CM;UN;'90178010
'0002941;'ADUBO SUPER SIMPLES 00-18-00 50KG;SC;'31039090
'0002942;'RILEXINE 75 14CP;FR;'30041019
'0002943;'RILEXINE 300 14CP;FR;'30041019
'0002944;'NATALENE 25ML;FR;'30041019
'0002945;GRANTELM;FR;'30049043
'0002946;'DOBRADICA POL 4 PAR SCHILD;UN;'90178010
'0002947;'AGEBENDAZOL INJ 15 % 1000ML;FR;'30049063
'0002948;'SODA CAUSTICA VOREL 01KG;UN;'90178010
'0002949;FORMICIDA GRAO VERDE;UN;'38085910
'0002950;'NEXXOR 100 ML;FR;'38085910
'0002951;PLANTADEIRA  ADUBADEIRA;UN;'84323110
'0002952;RODA CARRINHO CONST.COMPL.FLEX;UN;'90178010
'0002953;'SOMBRITE 70% 15 X 50 MT;UN;'54077200
'0002954;'BOVIGAM INJ.15 ML;FR;'30041019
'0002955;SELANTE BOVIGAM;FR;'30049099
'0002956;CONJUNTO FOCINHEIRA PLASTICA;UN;'90178010
'0002957;'BOMBA ANAUGER SAPPO 5G 127 V;UN;'84138100
'0002958;CALDA BORDALESA  LITRO;UN;'31010000
'0002959;'NUTRIFIELD PC 2 KG;UN;'31059090
'0002960;'NATU HORSE SHAMPOO 1 L;FR;'30041019
'0002961;'DK MAX 900 WG 15KG;FR;'30049099
'0002962;'ROUNDUP WG 5KG;UN;'82059000
'0002963;'ALAABO 20 LITROS;UN;'90178010
'0002964;'LONA CARRETEIRO 7X8;UN;'39263000
'0002965;'BOMBA  ANAUGER SAPPO 220 V;UN;'84138100
'0002966;'SEM MILHO B2433PWU;SC;'10051000
'0002967;'RACAO CAPITAO DOG SABOR CARNE 14KG;SC;'23091000
'0002968;CONJ. IRRIGACAO GOTEJAMENTO;MT;'39172100
'0002969;'VACINA BOVIGEN REPRO 50DS 250ML;AM;'30024290
'0002970;'PASTA PRETA 60 GRAMAS;UN;'90178010
'0002971;'VACINA AFTOSA 100ML(50 DOSES) PART 0003/22 VENC 05/2024;AM;'30024260
'0002972;APLICADOR COLOSSO POUR;UN;'82059000
'0002973;VACINA CANIGEN;AM;'30021400
'0002974;'VACINA AFTOSA 30ML (15 DOSES) PART 0003/22 VAL 05/2024;AM;'30024260
'0002975;'VETIMAX 8G;FR;'30049099
'0002976;'GENTOPEN 10 MILHOES;FR;'30041019
'0002977;'RAMBO 100 ML;UN;'84244100
'0002978;'PULMONIL PO ORAL 200GR;FR;'30041019
'0002979;'BOMBA ME-AL  2250V MONOFASICO;UN;'84137090
'0002980;CONJ. MOTOQUEIRO;UN;'90178010
'0002981;'PRECISO XK 20 LITROS;UN;'90178010
'0002982;WETCIT GOLD LITRO;FR;'31051000
'0002983;'SULTRINJEX 50 ML;FR;'30049072
'0002984;DUO-FUNGI LITRO;UN;'90178010
'0002985;'GLIFOSATO 72 WG ALAMOS-5 KG;UN;'90178010
'0002986;'VACINA AFTOSA 30 ML ( 15 DOSES)  PART 006/22 VAL 12/2023;AM;'30024290
'0002987;'VACINA AFTOSA 100 ML 50 DS;AM;'30024290
'0002988;'OLEO 2 TEMPOS;UN;'27101932
'0002989;'ACIONADOR DO TRANSFERIDOR 60L;UN;'90178010
'0002990;MANOVIN E;FR;'30041019
'0002991;VACINA AFTOSA;AM;'30021400
'0002992;'CONEXAO 1/2 PARA TORNEIRA;UN;'39172100
'0002993;'CONEXAO 1/2 PARA TORNEIRA;UN;'39172100
'0002994;DISTRIBUIDOR DE VACUO BOSIO C/TRAVA;UN;'84349000
'0002995;TAMPA SUPERIOR DO PULSADOR-WF;UN;'84349000
'0002996;'SUPL.ITAMBE MASTERFOS 60;SC;'23099010
'0002997;'SUPL.ITAMBE MASTERFOS 90;SC;'23099010
'0002998;'SUPL. BELL NUTRY DRY 60-30KG;SC;'23099010
'0002999;'SUPL. BELL NUTRY DRY 80-30 KG;SC;'23099010
'0003000;'ADAPTADOR CURTO IRRIGA 100 X 4";UN;'39172100
'0003001;'VALVULA DE RETENCAO ALUMINIO  3";UN;'69072300
'0003002;'REGISTRO GAVETA BRUTO DE 4";UN;'39172100
'0003003;'KILL 1 L;UN;'90178010
'0003004;'AMINO NPK GL 5 L;UN;'90178010
'0003005;'MATSUDA FOS PRIME ACABAMENTO 25KG;SC;'23099010
'0003006;PROBIOTICO PET;FR;'30041019
'0003007;'TAMPA PLASTICA 30 LITROS;UN;'84349000
'0003008;'TAMPA PLASTICA 50 LITROS;UN;'39173290
'0003009;'RATOL PO DE CONTATO 750G;VDR;'30049059
'0003010;BASE DO PLUSADOR GMZ;UN;'84349000
'0003011;VALVULA INVERSAO DO PULSADOR SULINOX;UN;'39173290
'0003012;'LESMICIDA LESMAREX 250GR;UN;'38089199
'0003013;GUIA DE CORDA;UN;'90178010
'0003014;'POLIJET HD 500 ML;FR;'30041019
'0003015;'EXTENSAO 10 M;UN;'85444900
'0003016;'EXTENSAO 5 M;UN;'85444900
'0003017;'CAVADEIRA C/CAO 145 CM;UN;'82019000
'0003018;'GLICOPAN PET GOLD 125 ML;FR;'23099090
'0003019;'COLEIRA SCALIBOR 48 CM 19 GR;UN;'38089199
'0003020;'COLEIRA SCALIBOR 65 CM 25 GR;UN;'38089199
'0003021;'SILAGE SEAL 10X50 M;UN;'39209200
'0003022;'REFIL RODO 2 EM 1;UN;'90178010
'0003023;'SUPL.  ITAMBE PRO AGUAS 30KG;SC;'23099010
'0003024;'CETAMIN 10% 10 ML;FR;'30049099
'0003025;'INOCULANTE LACTOSILO GOLD 20X100G;SC;'23099090
'0003026;'TRIPTOCALM PO 1 KG;FR;'30049099
'0003027;BOMBA CENTRIFUGA MONOFASICO PARA AGUA;UN;'84138100
'0003028;'TUBO IRRIGA LF PN 125 PBL 50;MT;'39172100
'0003029;'FURADEIRA 127 V;UN;'90178010
'0003030;'SILAGE SEAL 12X50 M;UN;'39209200
'0003031;'AMINOL 806 1 LT;FR;'38089322
'0003032;'ROUNDUP ORIGINAL MAIS 1LT;UN;'38089324
'0003033;ANEL PEQ. PULS.GIMENEZ;UN;'84349000
'0003034;INSUFLADORA PRIME;UN;'90178010
'0003035;'BOIA 1.1/2;UN;'39172100
'0003036;'TUBO PTA.AMARELA 2";MT;'39172100
'0003037;PARAFUSO DO COLETOR CLAS;UN;'73181500
'0003038;KIT REPARADO COLETOR CLAS.;UN;'70179000
'0003039;PORCA VEDACAO COLEDOR;UN;'73181500
'0003040;'LUVA RED 75X50 IRRIGA AZUL;UN;'84248221
'0003041;REVOLUTION;FR;'30049059
'0003042;EXTRATOR DE BRINCOS;UN;'82055900
'0003043;'ENROFLOXACINA 150 MG;FR;'30041019
'0003044;'CHAVE COMBINADA 16MM;UN;'82013000
'0003045;'CHAVE FENDA 5/16X8P;UN;'82013000
'0003046;'LUVA ROSCA 11/2;UN;'82013000
'0003047;'PINO MACHO+ FEMEA 2P 20A;UN;'82013000
'0003048;'PENFORT REF.8 4G;FR;'30041013
'0003049;PRIMER MULTI;FR;'30043939
'0003050;'PORCA DO TARRO TAMPA ROSCA 1/4;UN;'73181500
'0003051;'GASTOXIN B57 GF 1 KG COMPR.3 GR;FR;'38089195
'0003052;'RATICIDA KELLMAT 25G;UN;'30049071
